UNITID_P,INSTNM,OPEID,BRANCH,Address,City,State,ZIP,sector_cd,Sector_desc,men_total,women_total,Total,MURD20,NEG_M20,RAPE20,FONDL20,INCES20,STATR20,ROBBE20,AGG_A20,BURGLA20,VEHIC20,ARSON20,MURD21,NEG_M21,RAPE21,FONDL21,INCES21,STATR21,ROBBE21,AGG_A21,BURGLA21,VEHIC21,ARSON21,MURD22,NEG_M22,RAPE22,FONDL22,INCES22,STATR22,ROBBE22,AGG_A22,BURGLA22,VEHIC22,ARSON22,FILTER20,FILTER21,FILTER22,Full_Address,Latitude,Longitude
113980003,El Camino Community College District,119700,Fire Academy,206 W. Beach Ave,Inglewood,CA,90302,4,"Public, 2-year",9430.0,10514.0,19944.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,1,"206 W. Beach Ave, Inglewood, CA 90302",33.9675307244898,-118.3562258265306
114433001,Feather River Community College District,859700,Main Campus,570 GOLDEN EAGLE AVE,QUINCY,CA,95971,1,"Public, 4-year or above",813.0,570.0,1383.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1,"570 GOLDEN EAGLE AVE, QUINCY, CA 95971",39.9500901,-120.968011990122
114460001,Federico Beauty Institute,725300,Main Campus,1515 Sports Drive,SACRAMENTO,CA,95834,9,"Private for-profit, less-than 2-year",38.0,255.0,293.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,"1515 Sports Drive, SACRAMENTO, CA 95834",38.648891000000006,-121.49750293928454
114549001,Fielding Graduate University,2096100,Main Campus,2020 De la Vina Street,SANTA BARBARA,CA,93105,2,"Private nonprofit, 4-year or above",215.0,785.0,1000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,"2020 De la Vina Street, SANTA BARBARA, CA 93105",34.42923405,-119.7172778047987
114585001,Five Branches University,3131300,Santa Cruz Campus,200 7TH Avenue,SANTA CRUZ,CA,95062,3,"Private for-profit, 4-year or above",73.0,262.0,335.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,"200 7TH Avenue, SANTA CRUZ, CA 95062",36.9643361,-121.9979004
114716001,Foothill College,119900,Main Campus,12345 EL MONTE RD,LOS ALTOS HILLS,CA,94022,1,"Public, 4-year or above",6609.0,5825.0,12434.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,"12345 EL MONTE RD, LOS ALTOS HILLS, CA 94022",37.3617114,-122.128271699476
114734001,Franciscan School of Theology,1179200,Franciscan School of Theology,San Diego,San Diego,CA,92110,2,"Private nonprofit, 4-year or above",38.0,28.0,66.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,"San Diego, San Diego, CA 92110",32.7169643,-117.1700668
114761001,Fredrick and Charles Beauty College,2230900,Main Campus,831 F ST,EUREKA,CA,95501,9,"Private for-profit, less-than 2-year",9.0,63.0,72.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,"831 F ST, EUREKA, CA 95501",40.79899593548402,-124.16514140483942
114789001,Fresno City College,130700,Main Campus,1101 E. UNIVERSITY AVE,Fresno,CA,93741,4,"Public, 2-year",10228.0,12381.0,22609.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,"1101 E. UNIVERSITY AVE, Fresno, CA 93741",36.76793395,-119.79659135477152
114789002,Fresno City College,130700,Career Technology Center,2930 East Annadale Avenue,Fresno,CA,93725,4,"Public, 2-year",10228.0,12381.0,22609.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,"2930 East Annadale Avenue, Fresno, CA 93725",36.69953810440921,-119.77547214766572
114813001,Fresno Pacific University,125300,Fresno Pacific University,1717 S Chestnut Ave,Fresno,CA,93702,2,"Private nonprofit, 4-year or above",785.0,2247.0,3032.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1,"1717 S Chestnut Ave, Fresno, CA 93702",36.725980207211016,-119.73635563248956
114813004,Fresno Pacific University,125300,Bakersfield Campus,12775 Stockdale Hwy,Bakersfield,CA,93314,2,"Private nonprofit, 4-year or above",785.0,2247.0,3032.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,"12775 Stockdale Hwy, Bakersfield, CA 93314",35.35107105,-119.14223452420684
114813005,Fresno Pacific University,125300,Merced Campus,3379 G St.,Merced,CA,95340,2,"Private nonprofit, 4-year or above",785.0,2247.0,3032.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,"3379 G St., Merced, CA 95340",37.32657435,-120.47103045
114840001,Fuller Theological Seminary,120000,Fuller Pasadena,135 N OAKLAND AVE,PASADENA,CA,91182,2,"Private nonprofit, 4-year or above",1125.0,964.0,2089.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,1,1,1,"135 N OAKLAND AVE, PASADENA, CA 91182",34.147551,-118.1401529
114859001,Fullerton College,120100,FULLERTON COLLEGE,321 E CHAPMAN AVE,FULLERTON,CA,92832,4,"Public, 2-year",8571.0,9799.0,18370.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,"321 E CHAPMAN AVE, FULLERTON, CA 92832",33.8760825,-117.91708852390022
114938001,Gavilan College,120200,Main Campus in Gilroy,5055 SANTA TERESA BLVD,GILROY,CA,95020,4,"Public, 2-year",2151.0,2410.0,4561.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,"5055 SANTA TERESA BLVD, GILROY, CA 95020",36.9720652,-121.5684390749517
114938003,Gavilan College,120200,"Brigg's Building, Hollister",365 4TH STREET,HOLLISTER,CA,95023,4,"Public, 2-year",2151.0,2410.0,4561.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,"365 4TH STREET, HOLLISTER, CA 95023",36.852396285714285,-121.40320381632654
114938004,Gavilan College,120200,Gavilan College Aviation,13021 Murphy Ave,San Martin,CA,95046,4,"Public, 2-year",2151.0,2410.0,4561.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,"13021 Murphy Ave, San Martin, CA 95046",37.084607161958544,-121.6012956159785
114938005,Gavilan College,120200,Coyote Valley Educational Center,560 Bailey Avenue,San Jose,CA,95141,4,"Public, 2-year",2151.0,2410.0,4561.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,"560 Bailey Avenue, San Jose, CA 95141",37.1906796,-121.74998107163746
115001003,Glendale Community College,120300,Montrose Campus (Professional Development Center),2340 Honolulu Ave,Glendale,CA,91020,4,"Public, 2-year",4798.0,5860.0,10658.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,"2340 Honolulu Ave, Glendale, CA 91020",34.20574592206123,-118.22906384310808
115010001,Glendale Career College,2338500,Glendale Career College-GCC,240 N. Brand Blvd,Glendale,CA,91203,3,"Private for-profit, 4-year or above",160.0,501.0,661.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,"240 N. Brand Blvd, Glendale, CA 91203",34.148831305920005,-118.25515703871191
115214001,Graduate Theological Union,120700,Main Campus,2400 RIDGE RD,BERKELEY,CA,94709,2,"Private nonprofit, 4-year or above",84.0,88.0,172.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,"2400 RIDGE RD, BERKELEY, CA 94709",37.87554315,-122.26187415
115296001,Grossmont College,120800,GROSSMONT COLLEGE,8800 GROSSMONT COLLEGE DR,EL CAJON,CA,92020,4,"Public, 2-year",5313.0,7549.0,12862.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,"8800 GROSSMONT COLLEGE DR, EL CAJON, CA 92020",32.81624805,-117.0054473694323
115393001,Hartnell College,120900,Main Campus,411 Central Avenue,SALINAS,CA,93901,4,"Public, 2-year",4107.0,4785.0,8892.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,"411 Central Avenue, SALINAS, CA 93901",36.6734024,-121.66864363737731
115393003,Hartnell College,120900,Hartnell College Allisal Campus,1752 E. Alisal St.,Salinas,CA,93905,4,"Public, 2-year",4107.0,4785.0,8892.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,"1752 E. Alisal St., Salinas, CA 93905",36.6721795,-121.60398239136336
115658001,Hilltop Beauty School,2285100,Main Campus,6317 MISSION ST,DALY CITY,CA,94014,9,"Private for-profit, less-than 2-year",8.0,94.0,102.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,"6317 MISSION ST, DALY CITY, CA 94014",37.70592389617956,-122.4610373609217
115746001,Pacifica Graduate Institute,3126800,Lambert Campus,249 LAMBERT RD,CARPINTERIA,CA,93013,3,"Private for-profit, 4-year or above",229.0,622.0,851.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1,"249 LAMBERT RD, CARPINTERIA, CA 93013",34.421235,-119.580987
115861001,Imperial Valley College,121400,Imperial Valley College - Main Campus,380 E. Aten Road,IMPERIAL,CA,92251,4,"Public, 2-year",3376.0,4371.0,7747.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,"380 E. Aten Road, IMPERIAL, CA 92251",32.8293195,-115.50553593795672
115931001,Institute for Business and Technology,2128300,Institute for Business and Technology,2400 Walsh Avenue,SANTA CLARA,CA,95051,6,"Private for-profit, 2-year",494.0,120.0,614.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,"2400 Walsh Avenue, SANTA CLARA, CA 95051",37.369369,-121.969114
116226001,Interior Designers Institute,2520300,Main Campus,1061 Camelback Street,Newport Beach,CA,92660,3,"Private for-profit, 4-year or above",6.0,90.0,96.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,"1061 Camelback Street, Newport Beach, CA 92660",33.6412885,-117.8657585733902
