UNITID_P,INSTNM,OPEID,BRANCH,Address,City,State,ZIP,sector_cd,Sector_desc,men_total,women_total,Total,WEAPON20,DRUG20,LIQUOR20,WEAPON21,DRUG21,LIQUOR21,WEAPON22,DRUG22,LIQUOR22,FILTER20,FILTER21,FILTER22,Full_Address,Latitude,Longitude
204006001,Miami University-Hamilton,307702,Miami University-Hamilton (204006),1601 University Blvd.,Hamilton,OH,45011,1,"Public, 4-year or above",1046.0,1222.0,2268.0,,,,,,,,,,1,1,1,"1601 University Blvd., Hamilton, OH 45011",39.3835989322858,-84.56146807964863
204024001,Miami University-Oxford,307700,Miami University-Oxford (204024),501 East High Street,Oxford,OH,45056,1,"Public, 4-year or above",8769.0,10338.0,19107.0,0.0,0.0,4.0,0.0,1.0,4.0,0.0,1.0,4.0,1,1,1,"501 East High Street, Oxford, OH 45056",39.5102644,-84.7289741
204024002,Miami University-Oxford,307700,Miami University-Luxembourg,"1, Impasse du Château",Differdange,,L-4524,1,"Public, 4-year or above",8769.0,10338.0,19107.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1,,46.3144754,11.0480288
204024003,Miami University-Oxford,307700,Miami University-Voice of America Learning Center,7847 VOA Park Drive,West Chester,OH,45069,1,"Public, 4-year or above",8769.0,10338.0,19107.0,,,,,,,,,,1,1,1,"7847 VOA Park Drive, West Chester, OH 45069",39.3619111,-84.3636767
204024011,Miami University-Oxford,307700,Miami University- Cincinnati ,2651 Burnet Avenue,Cincinnati,OH,45219,1,"Public, 4-year or above",8769.0,10338.0,19107.0,,,,,,,,,,0,0,1,"2651 Burnet Avenue, Cincinnati, OH 45219",39.129379750000005,-84.50177109090909
204121001,Moler Hollywood Beauty Academy,1284800,Main Campus,6142 Montgomery Rd,CINCINNATI,OH,45213,6,"Private for-profit, 2-year",0.0,72.0,72.0,,,,,,,,,,1,1,1,"6142 Montgomery Rd, CINCINNATI, OH 45213",39.1798805,-84.4337771
204176002,Mount Carmel College of Nursing,3071900,Fairfield Medical Center Campus,401 N Ewing St,Lancaster,OH,43130,2,"Private nonprofit, 4-year or above",97.0,669.0,766.0,,,,,,,,,,1,1,1,"401 N Ewing St, Lancaster, OH 43130",39.7166507,-82.5767579
204185001,University of Mount Union,308300,University of Mount Union,1972 CLARK AVE,ALLIANCE,OH,44601,2,"Private nonprofit, 4-year or above",1096.0,1034.0,2130.0,0.0,7.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1,1,1,"1972 CLARK AVE, ALLIANCE, OH 44601",40.90423869999999,-81.1106865488107
204264001,Muskingum University,308400,Main Campus,260 Stadium Drive,New Concord,OH,43762,2,"Private nonprofit, 4-year or above",784.0,1333.0,2117.0,0.0,4.0,2.0,0.0,0.0,1.0,0.0,1.0,6.0,1,1,1,"260 Stadium Drive, New Concord, OH 43762",39.99895380540356,-81.7360664939384
204422001,North Central State College,531300,North Central State College,2441 KENWOOD CIR,MANSFIELD,OH,44906,1,"Public, 4-year or above",944.0,1495.0,2439.0,,,,,,,,,,1,1,1,"2441 KENWOOD CIR, MANSFIELD, OH 44906",40.7995487,-82.5816907
204459001,Toledo Public Schools Adult and Continuing Education,813200,Main Campus,2400 Collingwood,TOLEDO,OH,43620,4,"Public, 2-year",9.0,1.0,10.0,,,,,,,,,,1,1,1,"2400 Collingwood, TOLEDO, OH 43620",41.668601,-83.555062
204486001,University of Northwestern Ohio,486100,University of Northwestern Ohio,1441 n.cable rd,Lima,OH,45805,2,"Private nonprofit, 4-year or above",2185.0,430.0,2615.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1,"1441 n.cable rd, Lima, OH 45805",40.761710300000004,-84.16055032215593
204501001,Oberlin College,308600,Main Campus,70 N PROFESSOR ST,OBERLIN,OH,44074,2,"Private nonprofit, 4-year or above",1226.0,1766.0,2992.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1,"70 N PROFESSOR ST, OBERLIN, OH 44074",41.293427,-82.22008679166666
204608001,Ohio Technical College,1174500,Ohio Technical College,1374 E 51ST ST,CLEVELAND,OH,44103,6,"Private for-profit, 2-year",336.0,38.0,374.0,,,,,,,,,,1,1,1,"1374 E 51ST ST, CLEVELAND, OH 44103",41.518488603982505,-81.65659164410847
204617001,Ohio Dominican University,303500,Main Campus,1216 SUNBURY RD,COLUMBUS,OH,43219,2,"Private nonprofit, 4-year or above",524.0,752.0,1276.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1,"1216 SUNBURY RD, COLUMBUS, OH 43219",39.9945316,-82.94235868789129
204680001,Ohio State University-Mansfield Campus,309002,Ohio State University - Mansfield Campus,1760 University Drive,MANSFIELD,OH,44906,1,"Public, 4-year or above",369.0,459.0,828.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1,"1760 University Drive, MANSFIELD, OH 44906",40.7988105,-82.5782294
204705001,Ohio State University-Newark Campus,309004,The Ohio State University NEWARK CAMPUS,1179 UNIVERSITY DR,NEWARK,OH,43055,1,"Public, 4-year or above",1118.0,1145.0,2263.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1,"1179 UNIVERSITY DR, NEWARK, OH 43055",40.069434,-82.44756665196022
204714001,Ohio State Beauty Academy,1028000,Ohio State Beauty Academy,1760 N. Eastown Road,Lima,OH,45807,6,"Private for-profit, 2-year",3.0,78.0,81.0,,,,,,,,,,1,1,1,"1760 N. Eastown Road, Lima, OH 45807",40.76212763513514,-84.1650386081081
204723001,Ohio State College of Barber Styling,2066100,Main Campus,4614 E BROAD ST,COLUMBUS,OH,43213,6,"Private for-profit, 2-year",232.0,71.0,303.0,,,,,,,,,,1,1,1,"4614 E BROAD ST, COLUMBUS, OH 43213",39.97593101534582,-82.8768581485414
204769001,The Spa School,953100,The Spa School,5050 N High Street,COLUMBUS,OH,43214,6,"Private for-profit, 2-year",7.0,117.0,124.0,,,,,,,,,,1,1,1,"5050 N High Street, COLUMBUS, OH 43214",40.06608971428571,-83.01919342857143
204778001,Ohio State School of Cosmetology-Canal Winchester,2519300,Ohio State School of Cosmetology,6077 Gender Road,Canal Winchester,OH,43110,6,"Private for-profit, 2-year",1.0,64.0,65.0,,,,,,,,,,1,1,1,"6077 Gender Road, Canal Winchester, OH 43110",39.8567549,-82.8281194
204796001,Ohio State University-Main Campus,309000,Main Campus,190 N. OVAL MALL,COLUMBUS,OH,43210,1,"Public, 4-year or above",29012.0,31528.0,60540.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1,"190 N. OVAL MALL, COLUMBUS, OH 43210",40.0006346,-83.01338595118708
204802001,Ohio University-Eastern Campus,310006,Ohio University Eastern Campus,45425 NATIONAL RD W,SAINT CLAIRSVILLE,OH,43950,1,"Public, 4-year or above",420.0,723.0,1143.0,,,,,,,,,,1,1,1,"45425 NATIONAL RD W, SAINT CLAIRSVILLE, OH 43950",40.0733546,-80.9758828
204820001,Ohio University-Chillicothe Campus,310005,Ohio University Chillicothe,101 University Dr.,CHILLICOTHE,OH,45601,1,"Public, 4-year or above",664.0,1264.0,1928.0,,,,,,,,,,1,1,1,"101 University Dr., CHILLICOTHE, OH 45601",39.3284444,-83.00426985
204839001,Ohio University-Southern Campus,310004,Ohio University Southern Campus,1804 LIBERTY AVE,IRONTON,OH,45638,1,"Public, 4-year or above",672.0,1334.0,2006.0,,,,,,,,,,1,1,1,"1804 LIBERTY AVE, IRONTON, OH 45638",38.52503025,-82.66679237143308
204848001,Ohio University-Lancaster Campus,310003,Ohio University Lancaster,1570 GRANVILLE PIKE,LANCASTER,OH,43130,1,"Public, 4-year or above",721.0,1273.0,1994.0,,,,,,,,,,1,1,1,"1570 GRANVILLE PIKE, LANCASTER, OH 43130",39.7385591,-82.5862867
204857002,Ohio University-Main Campus,310000,Dublin Extension Campus,6775 Bobcat Way,Dublin,OH,43016,1,"Public, 4-year or above",9606.0,14539.0,24145.0,,,,,,,,,,1,1,1,"6775 Bobcat Way, Dublin, OH 43016",40.107985,-83.1833379
204866001,Ohio University-Zanesville Campus,310002,Ohio University Zanesville,1425 NEWARK RD,ZANESVILLE,OH,43701,1,"Public, 4-year or above",604.0,1319.0,1923.0,,,,,,,,,,1,1,1,"1425 NEWARK RD, ZANESVILLE, OH 43701",39.9607405,-82.0305567
204893001,Trinity Health System School of Nursing,650700,Main Campus,4000 Sunset Blvd,STEUBENVILLE,OH,43952,5,"Private nonprofit, 2-year",9.0,34.0,43.0,,,,,,,,,,1,1,1,"4000 Sunset Blvd, STEUBENVILLE, OH 43952",40.375631299999995,-80.67226826324477
204909003,Ohio Wesleyan University,310900,Perkins Observatory,61 South Sandusky Street,Delaware,OH,43015,2,"Private nonprofit, 4-year or above",617.0,793.0,1410.0,,,,,,,,,,1,1,1,"61 South Sandusky Street, Delaware, OH 43015",40.297011,-83.067813
204936001,Otterbein University,311000,Main Campus,1 S. Grove Street,WESTERVILLE,OH,43081,2,"Private nonprofit, 4-year or above",963.0,1495.0,2458.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1,"1 S. Grove Street, WESTERVILLE, OH 43081",40.125287,-82.93564
204945002,Owens Community College,575300,Findlay Campus,3200 Bright Rd.,FINDLAY,OH,45840,4,"Public, 2-year",3838.0,3721.0,7559.0,,,,,,,,,,1,1,1,"3200 Bright Rd., FINDLAY, OH 45840",41.0787545,-83.6193532
204981001,Cuyahoga Valley Career Center,2336700,Main Campus,8001 Brecksville Road,Brecksville,OH,44141,7,"Public, less-than 2-year",24.0,84.0,108.0,,,,,,,,,,1,1,1,"8001 Brecksville Road, Brecksville, OH 44141",41.34465875,-81.62408360956071
205142001,Raphael's School of Beauty Culture Inc-Niles,2287900,Main Campus,815 Youngstown-Warren Rd.,NILES,OH,44446,6,"Private for-profit, 2-year",39.0,82.0,121.0,,,,,,,,,,1,1,1,"815 Youngstown-Warren Rd., NILES, OH 44446",41.1983295,-80.7291694
205203001,University of Rio Grande,311600,Main Campus,218 N COLLEGE AVE,RIO GRANDE,OH,45674,2,"Private nonprofit, 4-year or above",649.0,1151.0,1800.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1,"218 N COLLEGE AVE, RIO GRANDE, OH 45674",38.88252813843142,-82.37723678409354
205391001,The Modern College of Design,2553000,Main Campus,1725 E DAVID RD,KETTERING,OH,45440,3,"Private for-profit, 4-year or above",33.0,145.0,178.0,,,,,,,,,,1,1,1,"1725 E DAVID RD, KETTERING, OH 45440",39.680814734693875,-84.13367751020408
205470004,Sinclair Community College,311900,Huber Heights Learning Center,7301 Shull Road,Huber Heights,OH,45424,1,"Public, 4-year or above",7958.0,9633.0,17591.0,,,,,,,,,,1,1,1,"7301 Shull Road, Huber Heights, OH 45424",39.8755053,-84.0988364
205470007,Sinclair Community College,311900,Sinclair Community College Centerville Campus,5800 Clyo Road,Centerville,OH,45459,1,"Public, 4-year or above",7958.0,9633.0,17591.0,,,,,,,,,,1,1,1,"5800 Clyo Road, Centerville, OH 45459",39.64314349383785,-84.13809911031774
205841001,Stark State College,1088100,Main Campus,6200 FRANK AVE NW,NORTH CANTON,OH,44720,4,"Public, 2-year",4266.0,5765.0,10031.0,,,,,,,,,,1,1,1,"6200 FRANK AVE NW, NORTH CANTON, OH 44720",40.86774135,-81.43623543638691
205841002,Stark State College,1088100,Automotive Technology Center,5600 Whipple Ave NW,North Canton,OH,44720,4,"Public, 2-year",4266.0,5765.0,10031.0,,,,,,,,,,1,1,1,"5600 Whipple Ave NW, North Canton, OH 44720",40.868518,-81.422311
205841004,Stark State College,1088100,Downtown Canton Campus,400 3rd St SE,Canton,OH,44702,4,"Public, 2-year",4266.0,5765.0,10031.0,,,,,,,,,,1,1,1,"400 3rd St SE, Canton, OH 44702",40.79648605050505,-81.37292424242425
205841005,Stark State College,1088100,Canton Automotive Technology Center,839 Cleveland Ave NW,Canton,OH,44703,4,"Public, 2-year",4266.0,5765.0,10031.0,,,,,,,,,,1,1,1,"839 Cleveland Ave NW, Canton, OH 44703",40.812903,-81.3780224
205841008,Stark State College,1088100,Barberton Satellite Center,664 Norton Avenue,Barberton,OH,44203,4,"Public, 2-year",4266.0,5765.0,10031.0,,,,,,,,,,1,1,1,"664 Norton Avenue, Barberton, OH 44203",41.024483317467684,-81.61333033069842
205841010,Stark State College,1088100,SSC Akron Campus ,360 Perkins Street,Akron,OH,44304,4,"Public, 2-year",4266.0,5765.0,10031.0,,,,,,,,,,1,1,1,"360 Perkins Street, Akron, OH 44304",41.0838641,-81.5029022
205887001,Stautzenberger College-Maumee,486600,Stautzenberger College - Main Campus,1796 Indian Wood Circle,Maumee,OH,43537,6,"Private for-profit, 2-year",50.0,353.0,403.0,,,,,,,,,,1,1,1,"1796 Indian Wood Circle, Maumee, OH 43537",41.583188916633794,-83.6834738943371
205957001,Franciscan University of Steubenville,303600,Main Campus,1235 University Blvd.,Steubenville,OH,43952,2,"Private nonprofit, 4-year or above",1572.0,2084.0,3656.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1,"1235 University Blvd., Steubenville, OH 43952",40.376755,-80.62193141522137
205957002,Franciscan University of Steubenville,303600,"Franciscan University - Gaming Campus, Austria","Kartause 1, A-3292 Gaming, NO, Austria, Europe",Gaming,,A-3292,2,"Private nonprofit, 4-year or above",1572.0,2084.0,3656.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1,,46.3144754,11.0480288
205966001,Southern State Community College,1287000,Brown County Campus,351 Brooks-Malott Road,Mount Orab,OH,45154,4,"Public, 2-year",633.0,1314.0,1947.0,,,,,,,,,,1,1,1,"351 Brooks-Malott Road, Mount Orab, OH 45154",39.04706571140273,-83.93961862853917
206011001,Terra State Community College,827800,Main Campus,2830 Napoleon Rd,Fremont,OH,43420,4,"Public, 2-year",1270.0,937.0,2207.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1,"2830 Napoleon Rd, Fremont, OH 43420",41.3532216,-83.15920248734442
206039001,Tiffin Academy of Hair Design,966000,Tiffin Academy of Hair Design,104 E MARKET ST,TIFFIN,OH,44883,9,"Private for-profit, less-than 2-year",1.0,39.0,40.0,,,,,,,,,,1,1,1,"104 E MARKET ST, TIFFIN, OH 44883",41.1145325,-83.1758397
206048001,Tiffin University,312100,Tiffin Campus,155 MIAMI ST,TIFFIN,OH,44883,2,"Private nonprofit, 4-year or above",1407.0,1637.0,3044.0,0.0,7.0,16.0,0.0,1.0,0.0,1.0,1.0,0.0,1,1,1,"155 MIAMI ST, TIFFIN, OH 44883",41.11949875,-83.18493486765706
206048009,Tiffin University,312100,Terra State Community College,2830 napoleon Rd,Fremont,OH,43420,2,"Private nonprofit, 4-year or above",1407.0,1637.0,3044.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1,"2830 napoleon Rd, Fremont, OH 43420",41.3532216,-83.15920248734442
206084002,University of Toledo,313100,Health Science Campus,3000 Arlington Avenue,Toledo,OH,43614,1,"Public, 4-year or above",7236.0,8309.0,15545.0,,,,,,,,,,1,1,1,"3000 Arlington Avenue, Toledo, OH 43614",41.619478,-83.620893
206084003,University of Toledo,313100,Scott Park Campus,2225 Nebraska Avenue,Toledo,OH,43607,1,"Public, 4-year or above",7236.0,8309.0,15545.0,,,,,,,,,,1,1,1,"2225 Nebraska Avenue, Toledo, OH 43607",41.64540624489796,-83.59776512244898
206084004,University of Toledo,313100,Lake Erie Research Center,6200 Bay Shore Road,Oregon,OH,43616,1,"Public, 4-year or above",7236.0,8309.0,15545.0,,,,,,,,,,1,1,1,"6200 Bay Shore Road, Oregon, OH 43616",41.6884201,-83.39927630165877
206084005,University of Toledo,313100,Center for Visual Arts,620 Art Museum Drive,Toledo,OH,43620,1,"Public, 4-year or above",7236.0,8309.0,15545.0,,,,,,,,,,1,1,1,"620 Art Museum Drive, Toledo, OH 43620",41.6577666,-83.55762696583085
206084007,University of Toledo,313100,Lorain Community College SIte,32121 Lorain Road,North Ridgeville,OH,44039,1,"Public, 4-year or above",7236.0,8309.0,15545.0,,,,,,,,,,1,1,1,"32121 Lorain Road, North Ridgeville, OH 44039",41.38677845,-81.97398019849922
206084009,University of Toledo,313100,ProMedica Toledo Hospital,2142 North Cove Boulevard,Toledo,OH,43606,1,"Public, 4-year or above",7236.0,8309.0,15545.0,,,,,,,,,,1,1,1,"2142 North Cove Boulevard, Toledo, OH 43606",41.6737582,-83.59491710501217
206154001,Tri-State Bible College,3475400,Tri-State Bible College,506 MARGARET ST,SOUTH POINT,OH,45680,2,"Private nonprofit, 4-year or above",17.0,4.0,21.0,,,,,,,,,,1,1,1,"506 MARGARET ST, SOUTH POINT, OH 45680",38.426154,-82.584203
206279001,Union Institute & University,1092300,Main Campus,2090 Florence Avenue ,CINCINNATI,OH,45206,2,"Private nonprofit, 4-year or above",317.0,470.0,787.0,,,,,,,,,,1,1,1,"2090 Florence Avenue , CINCINNATI, OH 45206",39.119333198611656,-84.49784913109609
206321001,Upper Valley Career Center,2116900,Main Campus,8811 CAREER DR,PIQUA,OH,45356,7,"Public, less-than 2-year",26.0,59.0,85.0,,,,,,,,,,1,1,1,"8811 CAREER DR, PIQUA, OH 45356",40.16251453061224,-84.2152942244898
206349001,Ursuline College,313400,Ursuline College Main Campus,2550 Lander Road,Pepper Pike,OH,44124,2,"Private nonprofit, 4-year or above",84.0,866.0,950.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1,"2550 Lander Road, Pepper Pike, OH 44124",41.49609842771353,-81.4630752713536
206394001,The North Coast College,1289600,Main Campus,11724 DETROIT AVENUE,LAKEWOOD,OH,44107,3,"Private for-profit, 4-year or above",11.0,36.0,47.0,,,,,,,,,,1,1,1,"11724 DETROIT AVENUE, LAKEWOOD, OH 44107",41.4838501,-81.7697444
206437001,Walsh University,313500,Main Campus,2020 East Maple Street,North Canton,OH,44720,2,"Private nonprofit, 4-year or above",888.0,1421.0,2309.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1,"2020 East Maple Street, North Canton, OH 44720",40.8736512,-81.36876839501872
206446001,Washington State Community College,1045300,Main Campus,710 COLEGATE DR,MARIETTA,OH,45750,4,"Public, 2-year",538.0,1018.0,1556.0,,,,,,,,,,1,1,1,"710 COLEGATE DR, MARIETTA, OH 45750",39.43014447512077,-81.43581932276531
206589001,The College of Wooster,303700,Main Campus,1189 Beall Avenue,Wooster,OH,44691,2,"Private nonprofit, 4-year or above",955.0,1012.0,1967.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1,1,1,"1189 Beall Avenue, Wooster, OH 44691",40.81161765,-81.93385832136877
206862001,Southern Nazarene University,314900,Main Campus,6729 NW 39TH EXPY,BETHANY,OK,73008,2,"Private nonprofit, 4-year or above",688.0,819.0,1507.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1,"6729 NW 39TH EXPY, BETHANY, OK 73008",35.51178228442806,-97.63117213696195
206914002,Cameron University,315000,Cameron University - Duncan,3100 W. Bois D'Arc Ave,Duncan,OK,73533,1,"Public, 4-year or above",1200.0,2218.0,3418.0,,,,,,,,,,1,1,1,"3100 W. Bois D'Arc Ave, Duncan, OK 73533",34.4916159,-97.987757903919
206932001,Central Oklahoma College,2238500,Main Campus,14820 Serenita Avenue,OKLAHOMA CITY,OK,73134,6,"Private for-profit, 2-year",32.0,409.0,441.0,,,,,,,,,,1,1,1,"14820 Serenita Avenue, OKLAHOMA CITY, OK 73134",35.6234711,-97.5598659
206996001,Connors State College,315300,Connors State College/Main Campus,700 College Rd.,WARNER,OK,74469,4,"Public, 2-year",504.0,1183.0,1687.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1,"700 College Rd., WARNER, OK 74469",35.49318233138909,-95.3176107429363
207050001,Eastern Oklahoma State College,315500,Main Campus,1301 W MAIN ST,WILBURTON,OK,74578,4,"Public, 2-year",423.0,815.0,1238.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,1.0,0.0,1,1,1,"1301 W MAIN ST, WILBURTON, OK 74578",34.913056,-95.330244
207102001,Eves College of Hairstyling,970800,Elite Academy of Cosmetology,912 SW C  AVE,LAWTON,OK,73501,9,"Private for-profit, less-than 2-year",21.0,62.0,83.0,,,,,,,,,,1,1,1,"912 SW C  AVE, LAWTON, OK 73501",34.605115271994485,-98.40190043320808
207209002,Langston University,315700,LU - Tulsa,914 N.Greenwood Ave,Tulsa,OK,74106,1,"Public, 4-year or above",742.0,1161.0,1903.0,,,,,,,,,,0,1,1,"914 N.Greenwood Ave, Tulsa, OK 74106",36.16763085714286,-95.98696528571429
207209003,Langston University,315700,LU - Oklahoma City,7401 N. Kelley Ave.,Oklahoma City,OK,73111,1,"Public, 4-year or above",742.0,1161.0,1903.0,,,,,,,,,,0,1,1,"7401 N. Kelley Ave., Oklahoma City, OK 73111",35.546992,-97.494288
207254001,Spartan College of Aeronautics and Technology,767800,Tulsa Main Campus,8820 E PINE ST,TULSA,OK,74115,3,"Private for-profit, 4-year or above",574.0,65.0,639.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1,"8820 E PINE ST, TULSA, OK 74115",36.17611365,-95.87909914804732
207254002,Spartan College of Aeronautics and Technology,767800,Spartan Flight Campus,123 Cessna Drive,Tulsa,OK,74132,3,"Private for-profit, 4-year or above",574.0,65.0,639.0,,,,,,,,,,1,1,1,"123 Cessna Drive, Tulsa, OK 74132",36.03738255555555,-95.990053
207281001,Northern Oklahoma College,316200,Main Campus,1220 E GRAND AVE,TONKAWA,OK,74653,4,"Public, 2-year",1274.0,1997.0,3271.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1,"1220 E GRAND AVE, TONKAWA, OK 74653",36.678452,-97.29842760606061
207281003,Northern Oklahoma College,316200,Northern Oklahoma College Stillwater-Gateway Program,615 N Monroe Street,Stillwater,OK,74078,4,"Public, 2-year",1274.0,1997.0,3271.0,0.0,8.0,0.0,0.0,5.0,1.0,0.0,1.0,0.0,1,1,1,"615 N Monroe Street, Stillwater, OK 74078",36.128835,-97.07173614285715
207290001,Northeastern Oklahoma A&M College,316000,Main Campus,200 I ST NE,Miami,OK,74354,4,"Public, 2-year",684.0,1033.0,1717.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1,1,1,"200 I ST NE, Miami, OK 74354",36.87531237297941,-94.8677037747375
207306002,Northwestern Oklahoma State University,316300,Enid Campus,2929 East Randolph,Enid,OK,73701,1,"Public, 4-year or above",729.0,1123.0,1852.0,,,,,,,,,,1,1,1,"2929 East Randolph, Enid, OK 73701",36.39791122992393,-97.83776684023495
207315001,Oklahoma State University Center for Health Sciences,1128200,Oklahoma State University Center for Health Sciences,1111 W 17TH ST,TULSA,OK,74107,1,"Public, 4-year or above",633.0,826.0,1459.0,,,,,,,,,,1,1,1,"1111 W 17TH ST, TULSA, OK 74107",36.1386179,-96.00510375854927
207388002,Oklahoma State University-Main Campus,317000,Oklahoma State University - Tulsa,700 N. Greenwood Ave.,Tulsa,OK,74106,1,"Public, 4-year or above",12219.0,13153.0,25372.0,,,,,,,,,,1,1,1,"700 N. Greenwood Ave., Tulsa, OK 74106",36.1652853,-95.98784339848972
207397001,Oklahoma State University-Oklahoma City,964700,OSU-Oklahoma City,900 N Portland ave,Oklahoma city,OK,73107,1,"Public, 4-year or above",1551.0,2789.0,4340.0,,,,,,,,,,1,1,1,"900 N Portland ave, Oklahoma city, OK 73107",35.47150725,-97.58171187433898
207449002,Oklahoma City Community College,1039100,FACE Center,6500 S. Land Ave.,Oklahoma City,OK,73159,4,"Public, 2-year",4099.0,7254.0,11353.0,,,,,,,,,,1,1,1,"6500 S. Land Ave., Oklahoma City, OK 73159",35.399743,-97.572099
207449003,Oklahoma City Community College,1039100,Capitol Hill Center,123 SW 25th Street,Oklahoma City,OK,73109,4,"Public, 2-year",4099.0,7254.0,11353.0,,,,,,,,,,1,1,1,"123 SW 25th Street, Oklahoma City, OK 73109",35.439489342870345,-97.5147220621504
207500002,University of Oklahoma-Norman Campus,318400,OU in Arezzo,"Via Corso Italia, 40",Arezzo,,52100,1,"Public, 4-year or above",13294.0,15014.0,28308.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1,,46.3144754,11.0480288
207500003,University of Oklahoma-Norman Campus,318400,OU in Rio,"Avenida Niemeyer 2, Sala 203",Rio de Janeiro,,22450-220,1,"Public, 4-year or above",13294.0,15014.0,28308.0,,,,,,,,,,1,1,1,,46.3144754,11.0480288
207582001,Oral Roberts University,398500,Oral Roberts University,7777 S LEWIS,TULSA,OK,74171,2,"Private nonprofit, 4-year or above",2111.0,2940.0,5051.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1,"7777 S LEWIS, TULSA, OK 74171",36.048120049999994,-95.95565072962529
207704001,Jenks Beauty College,2184400,Main Campus,535 West Main Street,Jenks,OK,74037,9,"Private for-profit, less-than 2-year",1.0,205.0,206.0,,,,,,,,,,1,1,1,"535 West Main Street, Jenks, OK 74037",36.0246717993311,-95.98232478929766
207786001,Southern School of Beauty Inc,3103800,SOUTHERN SCHOOL OF BEAUTY ,140 W MAIN ST,DURANT,OK,74701,9,"Private for-profit, less-than 2-year",1.0,21.0,22.0,,,,,,,,,,1,1,1,"140 W MAIN ST, DURANT, OK 74701",33.99094079591837,-96.37686773469387
207971002,University of Tulsa,318500,North Campus,2450 East Marshall,Tulsa,OK,74110,2,"Private nonprofit, 4-year or above",1891.0,1878.0,3769.0,,,,,,,,,,1,1,1,"2450 East Marshall, Tulsa, OK 74110",36.17243718174464,-95.95655767372328
208053001,High Plains Technology Center,2282100,High Plains Technology Center,3921 34TH ST,WOODWARD,OK,73801,7,"Public, less-than 2-year",140.0,127.0,267.0,,,,,,,,,,1,1,1,"3921 34TH ST, WOODWARD, OK 73801",36.410150496973515,-99.42554010956756
208275001,Blue Mountain Community College,318600,Main Campus,2411 NW CARDEN AVE,PENDLETON,OR,97801,4,"Public, 2-year",555.0,672.0,1227.0,,,,,,,,,,1,1,1,"2411 NW CARDEN AVE, PENDLETON, OR 97801",45.673032933766194,-118.81251399350707
208318004,Central Oregon Community College,318800,Prineville Open Campus,510 SE Lynn Blvd,Prineville,OR,97754,4,"Public, 2-year",1913.0,2242.0,4155.0,,,,,,,,,,1,1,1,"510 SE Lynn Blvd, Prineville, OR 97754",44.29432193300871,-120.84181725232452
208318005,Central Oregon Community College,318800,Vet Tech Center Campus,1360 NE Jackpine Ave.,Redmond,OR,97756,4,"Public, 2-year",1913.0,2242.0,4155.0,,,,,,,,,,1,1,1,"1360 NE Jackpine Ave., Redmond, OR 97756",44.28552,-121.15369108163266
208318006,Central Oregon Community College,318800,Chandler Lab Campus,1027 NW Trenton Ave.,Bend,OR,97703,4,"Public, 2-year",1913.0,2242.0,4155.0,,,,,,,,,,1,1,1,"1027 NW Trenton Ave., Bend, OR 97703",44.06682785326878,-121.3267612683507
208390002,Chemeketa Community College,321800,Polk Center,1340 SE Holman Ave,Dallas,OR,97338,4,"Public, 2-year",3452.0,4190.0,7642.0,,,,,,,,,,1,1,1,"1340 SE Holman Ave, Dallas, OR 97338",44.91616816046687,-123.30510824140308
208390006,Chemeketa Community College,321800,CCBI,4000 Lancaster Dr. NE,Salem,OR,97305,4,"Public, 2-year",3452.0,4190.0,7642.0,,,,,,,,,,1,1,1,"4000 Lancaster Dr. NE, Salem, OR 97305",44.97688255,-122.97532025
